close,fclose,fhigh,flow,fopen,fvolume,high,low,open,priceDate,symbol,uclose,uhigh,ulow,uopen,uvolume,volume,id,key,subkey,date,updated
297.047,297.047,312.333,293.507,294,78855558.00000009,312.333,293.507,294,2022-02-03,TSLA,891.14,937,880.52,882,26285186,78855558.00000009,HISTORICAL_PRICES,TSLA,,1643846400000,1661544969000
301.887,301.887,310.5,296.47,309.393,66793035.00000007,310.5,296.47,309.393,2022-02-02,TSLA,905.66,931.5,889.41,928.18,22264345,66793035.00000007,HISTORICAL_PRICES,TSLA,,1643760000000,1661544969000
310.417,310.417,314.567,301.667,311.737,73138338.00000007,314.567,301.667,311.737,2022-02-01,TSLA,931.25,943.7,905,935.21,24379446,73138338.00000007,HISTORICAL_PRICES,TSLA,,1643673600000,1661544965000
312.24,312.24,312.663,287.35,290.903,104436096.0000001,312.663,287.35,290.903,2022-01-31,TSLA,936.72,937.99,862.05,872.71,34812032,104436096.0000001,HISTORICAL_PRICES,TSLA,,1643587200000,1661544971000
282.117,282.117,285.833,264.003,277.187,134788950.00000015,285.833,264.003,277.187,2022-01-28,TSLA,846.35,857.5,792.01,831.56,44929650,134788950.00000015,HISTORICAL_PRICES,TSLA,,1643328000000,1661544970000
276.367,276.367,311.797,276.333,311.12,147109569.00000015,311.797,276.333,311.12,2022-01-27,TSLA,829.1,935.39,829,933.36,49036523,147109569.00000015,HISTORICAL_PRICES,TSLA,,1643241600000,1661544972000
312.47,312.47,329.23,302,317.477,104867283.0000001,329.23,302,317.477,2022-01-26,TSLA,937.41,987.69,906,952.43,34955761,104867283.0000001,HISTORICAL_PRICES,TSLA,,1643155200000,1661544968000
306.133,306.133,317.087,301.07,304.733,86595906.00000009,317.087,301.07,304.733,2022-01-25,TSLA,918.4,951.26,903.21,914.2,28865302,86595906.00000009,HISTORICAL_PRICES,TSLA,,1643068800000,1661544968000
310,310,311.171,283.823,301.587,152375142.00000015,311.171,283.823,301.587,2022-01-24,TSLA,930,933.5131,851.47,904.76,50791714,152375142.00000015,HISTORICAL_PRICES,TSLA,,1642982400000,1661544962000
314.633,314.633,334.85,313.5,332.113,103416027.0000001,334.85,313.5,332.113,2022-01-21,TSLA,943.9,1004.55,940.5,996.34,34472009,103416027.0000001,HISTORICAL_PRICES,TSLA,,1642723200000,1661544964000
332.09,332.09,347.22,331.333,336.577,70488744.00000007,347.22,331.333,336.577,2022-01-20,TSLA,996.27,1041.66,994,1009.73,23496248,70488744.00000007,HISTORICAL_PRICES,TSLA,,1642636800000,1661544963000
331.883,331.883,351.557,331.667,347.235,75442488.00000007,351.557,331.667,347.235,2022-01-19,TSLA,995.65,1054.6699,995,1041.705,25147496,75442488.00000007,HISTORICAL_PRICES,TSLA,,1642550400000,1661544965000
343.503,343.503,356.93,338.687,342.202,66989409.00000007,356.93,338.687,342.202,2022-01-18,TSLA,1030.51,1070.7899,1016.06,1026.605,22329803,66989409.00000007,HISTORICAL_PRICES,TSLA,,1642464000000,1661544971000
349.87,349.87,350.667,337.793,339.96,72924411.00000007,350.667,337.793,339.96,2022-01-14,TSLA,1049.61,1052,1013.3788,1019.88,24308137,72924411.00000007,HISTORICAL_PRICES,TSLA,,1642118400000,1661544964000
343.853,343.853,371.867,342.18,369.688,97209792.0000001,371.867,342.18,369.688,2022-01-13,TSLA,1031.56,1115.6,1026.5391,1109.065,32403264,97209792.0000001,HISTORICAL_PRICES,TSLA,,1642032000000,1661544963000
368.74,368.74,371.613,357.53,359.617,83739015.00000009,371.613,357.53,359.617,2022-01-12,TSLA,1106.22,1114.84,1072.5901,1078.85,27913005,83739015.00000009,HISTORICAL_PRICES,TSLA,,1641945600000,1661544968000
354.8,354.8,358.617,346.273,351.223,66063210.00000007,358.617,346.273,351.223,2022-01-11,TSLA,1064.4,1075.85,1038.82,1053.67,22021070,66063210.00000007,HISTORICAL_PRICES,TSLA,,1641859200000,1661544971000
352.707,352.707,353.033,326.667,333.333,91814877.00000007,353.033,326.667,333.333,2022-01-10,TSLA,1058.12,1059.1,980,1000,30604959,91814877.00000007,HISTORICAL_PRICES,TSLA,,1641772800000,1661544962000
342.32,342.32,360.31,336.667,360.123,84164748.00000009,360.31,336.667,360.123,2022-01-07,TSLA,1026.96,1080.9299,1010,1080.37,28054916,84164748.00000009,HISTORICAL_PRICES,TSLA,,1641513600000,1661544972000
354.9,354.9,362.667,340.167,359,90336474.00000007,362.667,340.167,359,2022-01-06,TSLA,1064.7,1088,1020.5,1077,30112158,90336474.00000007,HISTORICAL_PRICES,TSLA,,1641427200000,1661544963000
362.707,362.707,390.113,360.337,382.217,80119797.00000009,390.113,360.337,382.217,2022-01-05,TSLA,1088.12,1170.34,1081.0101,1146.65,26706599,80119797.00000009,HISTORICAL_PRICES,TSLA,,1641340800000,1661544964000
383.197,383.197,402.667,374.35,396.517,100248258.0000001,402.667,374.35,396.517,2022-01-04,TSLA,1149.59,1208,1123.05,1189.55,33416086,100248258.0000001,HISTORICAL_PRICES,TSLA,,1641254400000,1661544962000
399.927,399.927,400.357,378.68,382.583,104686047.0000001,400.357,378.68,382.583,2022-01-03,TSLA,1199.78,1201.07,1136.04,1147.75,34895349,104686047.0000001,HISTORICAL_PRICES,TSLA,,1641168000000,1661544971000
352.26,352.26,360.667,351.53,357.815,40733625.000000045,360.667,351.53,357.815,2021-12-31,TSLA,1056.78,1081.9999,1054.59,1073.4444,13577875,40733625.000000045,HISTORICAL_PRICES,TSLA,,1640908800000,1661544969000
356.78,356.78,365.183,351.05,353.777,47040939.00000005,365.183,351.05,353.777,2021-12-30,TSLA,1070.34,1095.55,1053.15,1061.33,15680313,47040939.00000005,HISTORICAL_PRICES,TSLA,,1640822400000,1661544968000
362.063,362.063,368,354.713,366.213,56154045.00000006,368,354.713,366.213,2021-12-29,TSLA,1086.19,1104,1064.14,1098.64,18718015,56154045.00000006,HISTORICAL_PRICES,TSLA,,1640736000000,1661544964000
362.823,362.823,373,359.473,369.83,60323907.00000007,373,359.473,369.83,2021-12-28,TSLA,1088.47,1118.9999,1078.42,1109.49,20107969,60323907.00000007,HISTORICAL_PRICES,TSLA,,1640649600000,1661544971000
364.647,364.647,372.333,356.905,357.89,71145819.00000007,372.333,356.905,357.89,2021-12-27,TSLA,1093.94,1117,1070.7152,1073.67,23715273,71145819.00000007,HISTORICAL_PRICES,TSLA,,1640563200000,1661544972000
355.667,355.667,357.659,332.52,335.6,92713287.0000001,357.659,332.52,335.6,2021-12-23,TSLA,1067,1072.9767,997.56,1006.8,30904429,92713287.0000001,HISTORICAL_PRICES,TSLA,,1640217600000,1661544968000
336.29,336.29,338.553,319.017,321.887,93634086.0000001,338.553,319.017,321.887,2021-12-22,TSLA,1008.87,1015.6599,957.05,965.66,31211362,93634086.0000001,HISTORICAL_PRICES,TSLA,,1640131200000,1661544965000
312.843,312.843,313.167,295.373,305.623,71517915.00000007,313.167,295.373,305.623,2021-12-21,TSLA,938.53,939.5,886.12,916.87,23839305,71517915.00000007,HISTORICAL_PRICES,TSLA,,1640044800000,1661544971000
299.98,299.98,307.23,297.797,303.567,56480013.00000006,307.23,297.797,303.567,2021-12-20,TSLA,899.94,921.6884,893.39,910.7,18826671,56480013.00000006,HISTORICAL_PRICES,TSLA,,1639958400000,1661544965000
310.857,310.857,320.22,303.013,304.923,100880262.0000001,320.22,303.013,304.923,2021-12-17,TSLA,932.57,960.6599,909.0401,914.77,33626754,100880262.0000001,HISTORICAL_PRICES,TSLA,,1639699200000,1661544965000
308.973,308.973,331.66,307.283,331.5,82771449.00000009,331.66,307.283,331.5,2021-12-16,TSLA,926.92,994.98,921.85,994.5,27590483,82771449.00000009,HISTORICAL_PRICES,TSLA,,1639612800000,1661544972000
325.33,325.33,326.25,309.417,317.737,75169230.00000007,326.25,309.417,317.737,2021-12-15,TSLA,975.99,978.7499,928.2501,953.21,25056410,75169230.00000007,HISTORICAL_PRICES,TSLA,,1639526400000,1661544964000
319.503,319.503,322.137,310,315,70806270.00000007,322.137,310,315,2021-12-14,TSLA,958.51,966.41,930,945,23602090,70806270.00000007,HISTORICAL_PRICES,TSLA,,1639440000000,1661544964000
322.137,322.137,335,317.14,333.697,78595506.00000009,335,317.14,333.697,2021-12-13,TSLA,966.41,1005,951.42,1001.09,26198502,78595506.00000009,HISTORICAL_PRICES,TSLA,,1639353600000,1661544971000
339.01,339.01,340.327,327.51,336.25,59664366.00000006,340.327,327.51,336.25,2021-12-10,TSLA,1017.03,1020.9797,982.53,1008.75,19888122,59664366.00000006,HISTORICAL_PRICES,TSLA,,1639094400000,1661544965000
334.6,334.6,354.163,334.12,353.547,59438496.00000006,354.163,334.12,353.547,2021-12-09,TSLA,1003.8,1062.49,1002.36,1060.64,19812832,59438496.00000006,HISTORICAL_PRICES,TSLA,,1639008000000,1661544968000
356.32,356.32,357.46,344.333,350.903,41906370.000000045,357.46,344.333,350.903,2021-12-08,TSLA,1068.96,1072.38,1033.0001,1052.71,13968790,41906370.000000045,HISTORICAL_PRICES,TSLA,,1638921600000,1661544964000
350.583,350.583,352.558,342.27,348.067,56084571.00000006,352.558,342.27,348.067,2021-12-07,TSLA,1051.75,1057.6739,1026.81,1044.2,18694857,56084571.00000006,HISTORICAL_PRICES,TSLA,,1638835200000,1661544963000
336.337,336.337,340.547,316.833,333.837,81663111.00000009,340.547,316.833,333.837,2021-12-06,TSLA,1009.01,1021.64,950.5,1001.51,27221037,81663111.00000009,HISTORICAL_PRICES,TSLA,,1638748800000,1661544965000
338.323,338.323,363.525,333.403,361.597,92321985.0000001,363.525,333.403,361.597,2021-12-03,TSLA,1014.97,1090.5753,1000.21,1084.79,30773995,92321985.0000001,HISTORICAL_PRICES,TSLA,,1638489600000,1661544967000
361.533,361.533,371,352.217,366.353,73114869.00000007,371,352.217,366.353,2021-12-02,TSLA,1084.6,1113,1056.65,1099.06,24371623,73114869.00000007,HISTORICAL_PRICES,TSLA,,1638403200000,1661544962000
365,365,390.947,363.587,386.898,68804094.00000007,390.947,363.587,386.898,2021-12-01,TSLA,1095,1172.8399,1090.76,1160.695,22934698,68804094.00000007,HISTORICAL_PRICES,TSLA,,1638316800000,1661544965000
381.587,381.587,389.333,372.667,381.457,81276114.00000009,389.333,372.667,381.457,2021-11-30,TSLA,1144.76,1168,1118,1144.37,27092038,81276114.00000009,HISTORICAL_PRICES,TSLA,,1638230400000,1661544965000
378.997,378.997,380.89,366.73,366.997,58393401.00000006,380.89,366.73,366.997,2021-11-29,TSLA,1136.99,1142.67,1100.19,1100.99,19464467,58393401.00000006,HISTORICAL_PRICES,TSLA,,1638144000000,1661544969000
360.64,360.64,369.594,360.333,366.49,35042670.00000004,369.594,360.333,366.49,2021-11-26,TSLA,1081.92,1108.7827,1081,1099.47,11680890,35042670.00000004,HISTORICAL_PRICES,TSLA,,1637884800000,1661544969000
372,372,377.59,354,360.13,67680714.00000007,377.59,354,360.13,2021-11-24,TSLA,1116,1132.77,1062,1080.39,22560238,67680714.00000007,HISTORICAL_PRICES,TSLA,,1637712000000,1661544963000
369.677,369.677,393.5,354.233,389.17,108515100.00000012,393.5,354.233,389.17,2021-11-23,TSLA,1109.03,1180.4999,1062.7,1167.51,36171700,108515100.00000012,HISTORICAL_PRICES,TSLA,,1637625600000,1661544968000
385.623,385.623,400.65,377.477,387.443,99217527.0000001,400.65,377.477,387.443,2021-11-22,TSLA,1156.87,1201.95,1132.43,1162.33,33072509,99217527.0000001,HISTORICAL_PRICES,TSLA,,1637539200000,1661544964000
379.02,379.02,379.573,364.233,366.29,64926774.00000007,379.573,364.233,366.29,2021-11-19,TSLA,1137.06,1138.7199,1092.7,1098.87,21642258,64926774.00000007,HISTORICAL_PRICES,TSLA,,1637280000000,1661544970000
365.46,365.46,370.667,358.34,368.85,62696790.00000007,370.667,358.34,368.85,2021-11-18,TSLA,1096.38,1112,1075.02,1106.55,20898930,62696790.00000007,HISTORICAL_PRICES,TSLA,,1637193600000,1661544971000
363.003,363.003,373.213,351.833,354.503,94336095.0000001,373.213,351.833,354.503,2021-11-17,TSLA,1089.01,1119.64,1055.5,1063.51,31445365,94336095.0000001,HISTORICAL_PRICES,TSLA,,1637107200000,1661544962000
351.577,351.577,352.4,334.06,334.437,79627077.00000009,352.4,334.06,334.437,2021-11-16,TSLA,1054.73,1057.1999,1002.18,1003.31,26542359,79627077.00000009,HISTORICAL_PRICES,TSLA,,1637020800000,1661544964000
337.797,337.797,343.993,326.2,339.21,104326947.0000001,343.993,326.2,339.21,2021-11-15,TSLA,1013.39,1031.98,978.6,1017.63,34775649,104326947.0000001,HISTORICAL_PRICES,TSLA,,1636934400000,1661544962000
344.473,344.473,351.5,339.733,349.167,76719444.00000007,351.5,339.733,349.167,2021-11-12,TSLA,1033.42,1054.5,1019.2,1047.5,25573148,76719444.00000007,HISTORICAL_PRICES,TSLA,,1636675200000,1661544967000
354.503,354.503,368.323,351.56,367.59,67189704.00000007,368.323,351.56,367.59,2021-11-11,TSLA,1063.51,1104.97,1054.68,1102.77,22396568,67189704.00000007,HISTORICAL_PRICES,TSLA,,1636588800000,1661544971000
355.983,355.983,359.367,329.103,336.803,128408166.00000012,359.367,329.103,336.803,2021-11-10,TSLA,1067.95,1078.1,987.31,1010.41,42802722,128408166.00000012,HISTORICAL_PRICES,TSLA,,1636502400000,1661544968000
341.167,341.167,391.5,337.173,391.2,177317508.00000018,391.5,337.173,391.2,2021-11-09,TSLA,1023.5,1174.5,1011.52,1173.6,59105836,177317508.00000018,HISTORICAL_PRICES,TSLA,,1636416000000,1661544969000
387.647,387.647,399,377.667,383.262,100337145.0000001,399,377.667,383.262,2021-11-08,TSLA,1162.94,1197,1133,1149.785,33445715,100337145.0000001,HISTORICAL_PRICES,TSLA,,1636329600000,1661544964000
407.363,407.363,413.29,402.667,409.333,64886436.00000007,413.29,402.667,409.333,2021-11-05,TSLA,1222.09,1239.87,1208,1228,21628812,64886436.00000007,HISTORICAL_PRICES,TSLA,,1636070400000,1661544964000
409.97,409.97,414.497,405.667,411.47,76192230.00000007,414.497,405.667,411.47,2021-11-04,TSLA,1229.91,1243.49,1217,1234.41,25397410,76192230.00000007,HISTORICAL_PRICES,TSLA,,1635984000000,1661544972000
404.62,404.62,405.13,384.207,392.443,103885557.0000001,405.13,384.207,392.443,2021-11-03,TSLA,1213.86,1215.39,1152.62,1177.33,34628519,103885557.0000001,HISTORICAL_PRICES,TSLA,,1635897600000,1661544971000
390.667,390.667,402.863,382,386.452,128213391.00000012,402.863,382,386.452,2021-11-02,TSLA,1172,1208.59,1146,1159.355,42737797,128213391.00000012,HISTORICAL_PRICES,TSLA,,1635811200000,1661544969000
402.863,402.863,403.25,372.887,381.667,168146148.00000018,403.25,372.887,381.667,2021-11-01,TSLA,1208.59,1209.75,1118.66,1145,56048716,168146148.00000018,HISTORICAL_PRICES,TSLA,,1635724800000,1661544965000
371.333,371.333,371.737,357.735,360.62,89755251.00000009,371.737,357.735,360.62,2021-10-29,TSLA,1114,1115.21,1073.205,1081.86,29918417,89755251.00000009,HISTORICAL_PRICES,TSLA,,1635465600000,1661544969000
359.013,359.013,360.333,351.4,356.102,81639519.00000009,360.333,351.4,356.102,2021-10-28,TSLA,1077.04,1081,1054.2,1068.305,27213173,81639519.00000009,HISTORICAL_PRICES,TSLA,,1635379200000,1661544971000
345.953,345.953,356.96,343.593,346.553,115579377.00000012,356.96,343.593,346.553,2021-10-27,TSLA,1037.86,1070.88,1030.78,1039.66,38526459,115579377.00000012,HISTORICAL_PRICES,TSLA,,1635292800000,1661544970000
339.477,339.477,364.98,333.813,341.563,187244904.0000002,364.98,333.813,341.563,2021-10-26,TSLA,1018.43,1094.94,1001.44,1024.69,62414968,187244904.0000002,HISTORICAL_PRICES,TSLA,,1635206400000,1661544962000
341.62,341.62,348.34,314.733,316.843,188556297.0000002,348.34,314.733,316.843,2021-10-25,TSLA,1024.86,1045.02,944.2,950.53,62852099,188556297.0000002,HISTORICAL_PRICES,TSLA,,1635120000000,1661544966000
303.227,303.227,303.333,296.987,298.5,68642505.00000007,303.333,296.987,298.5,2021-10-22,TSLA,909.68,910,890.96,895.5,22880835,68642505.00000007,HISTORICAL_PRICES,TSLA,,1634860800000,1661544972000
298,298,300,285.168,285.333,94444362.0000001,300,285.168,285.333,2021-10-21,TSLA,894,900,855.5046,856,31481454,94444362.0000001,HISTORICAL_PRICES,TSLA,,1634774400000,1661544964000
288.6,288.6,289.83,285.793,288.45,42096156.000000045,289.83,285.793,288.45,2021-10-20,TSLA,865.8,869.49,857.38,865.35,14032052,42096156.000000045,HISTORICAL_PRICES,TSLA,,1634688000000,1661544971000
288.09,288.09,292.65,287.503,292.51,52143384.00000005,292.65,287.503,292.51,2021-10-19,TSLA,864.27,877.95,862.51,877.53,17381128,52143384.00000005,HISTORICAL_PRICES,TSLA,,1634601600000,1661544970000
290.037,290.037,291.753,283.823,283.93,72621732.00000007,291.753,283.823,283.93,2021-10-18,TSLA,870.11,875.26,851.47,851.79,24207244,72621732.00000007,HISTORICAL_PRICES,TSLA,,1634515200000,1661544963000
281.01,281.01,281.07,274.117,274.58,56773701.00000006,281.07,274.117,274.58,2021-10-15,TSLA,843.03,843.21,822.35,823.7384,18924567,56773701.00000006,HISTORICAL_PRICES,TSLA,,1634256000000,1661544972000
272.773,272.773,273.417,271.117,271.83,36741510.00000004,273.417,271.117,271.83,2021-10-14,TSLA,818.32,820.25,813.3501,815.49,12247170,36741510.00000004,HISTORICAL_PRICES,TSLA,,1634169600000,1661544971000
270.36,270.36,271.803,268.593,270.157,42360225.000000045,271.803,268.593,270.157,2021-10-13,TSLA,811.08,815.41,805.78,810.47,14120075,42360225.000000045,HISTORICAL_PRICES,TSLA,,1634083200000,1661544967000
268.573,268.573,270.773,265.523,266.977,66060120.00000007,270.773,265.523,266.977,2021-10-12,TSLA,805.72,812.32,796.57,800.93,22020040,66060120.00000007,HISTORICAL_PRICES,TSLA,,1633996800000,1661544964000
263.98,263.98,267.08,261.833,262.55,42600966.000000045,267.08,261.833,262.55,2021-10-11,TSLA,791.94,801.24,785.5,787.65,14200322,42600966.000000045,HISTORICAL_PRICES,TSLA,,1633910400000,1661544969000
261.83,261.83,265.46,260.303,265.403,50215812.00000005,265.46,260.303,265.403,2021-10-08,TSLA,785.49,796.38,780.91,796.21,16738604,50215812.00000005,HISTORICAL_PRICES,TSLA,,1633651200000,1661544969000
264.537,264.537,268.333,261.127,261.82,57587346.00000006,268.333,261.127,261.82,2021-10-07,TSLA,793.61,805,783.38,785.46,19195782,57587346.00000006,HISTORICAL_PRICES,TSLA,,1633564800000,1661544969000
260.917,260.917,262.22,257.74,258.733,43898304.000000045,262.22,257.74,258.733,2021-10-06,TSLA,782.75,786.66,773.22,776.2,14632768,43898304.000000045,HISTORICAL_PRICES,TSLA,,1633478400000,1661544968000
260.197,260.197,265.77,258.067,261.599,55297875.00000006,265.77,258.067,261.599,2021-10-05,TSLA,780.59,797.31,774.2,784.7962,18432625,55297875.00000006,HISTORICAL_PRICES,TSLA,,1633392000000,1661544972000
260.51,260.51,268.99,258.707,265.5,91450023.00000007,268.99,258.707,265.5,2021-10-04,TSLA,781.53,806.9699,776.12,796.5,30483341,91450023.00000007,HISTORICAL_PRICES,TSLA,,1633305600000,1661544971000
258.407,258.407,260.26,254.53,259.467,51094242.00000005,260.26,254.53,259.467,2021-10-01,TSLA,775.22,780.78,763.59,778.4,17031414,51094242.00000005,HISTORICAL_PRICES,TSLA,,1633046400000,1661544963000
258.493,258.493,263.044,258.333,260.333,53867883.00000006,263.044,258.333,260.333,2021-09-30,TSLA,775.48,789.1305,775,781,17955961,53867883.00000006,HISTORICAL_PRICES,TSLA,,1632960000000,1661544966000
260.437,260.437,264.5,256.893,259.933,62828631.00000007,264.5,256.893,259.933,2021-09-29,TSLA,781.31,793.5,770.68,779.8,20942877,62828631.00000007,HISTORICAL_PRICES,TSLA,,1632873600000,1661544964000
259.187,259.187,265.213,255.393,262.4,76144266.00000007,265.213,255.393,262.4,2021-09-28,TSLA,777.56,795.64,766.1801,787.2,25381422,76144266.00000007,HISTORICAL_PRICES,TSLA,,1632787200000,1661544969000
263.787,263.787,266.333,256.437,257.707,84211971.00000009,266.333,256.437,257.707,2021-09-27,TSLA,791.36,799,769.31,773.12,28070657,84211971.00000009,HISTORICAL_PRICES,TSLA,,1632700800000,1661544963000
258.13,258.13,258.267,248.187,248.63,64119066.00000007,258.267,248.187,248.63,2021-09-24,TSLA,774.39,774.8,744.56,745.89,21373022,64119066.00000007,HISTORICAL_PRICES,TSLA,,1632441600000,1661544964000
251.213,251.213,252.733,249.307,251.667,35842581.00000004,252.733,249.307,251.667,2021-09-23,TSLA,753.64,758.2,747.92,755,11947527,35842581.00000004,HISTORICAL_PRICES,TSLA,,1632355200000,1661544967000
250.647,250.647,251.223,246.373,247.842,45378816.000000045,251.223,246.373,247.842,2021-09-22,TSLA,751.94,753.6699,739.12,743.5263,15126272,45378816.000000045,HISTORICAL_PRICES,TSLA,,1632268800000,1661544962000
246.46,246.46,248.247,243.48,244.93,48992169.00000005,248.247,243.48,244.93,2021-09-21,TSLA,739.38,744.7399,730.44,734.79,16330723,48992169.00000005,HISTORICAL_PRICES,TSLA,,1632182400000,1661544971000
243.39,243.39,247.333,239.542,244.853,74272956.00000007,247.333,239.542,244.853,2021-09-20,TSLA,730.17,742,718.6249,734.5577,24757652,74272956.00000007,HISTORICAL_PRICES,TSLA,,1632096000000,1661544971000
253.163,253.163,253.68,250,252.383,84612528.00000009,253.68,250,252.383,2021-09-17,TSLA,759.49,761.04,750,757.15,28204176,84612528.00000009,HISTORICAL_PRICES,TSLA,,1631836800000,1661544963000
252.33,252.33,252.97,249.203,250.943,41770179.000000045,252.97,249.203,250.943,2021-09-16,TSLA,756.99,758.91,747.61,752.83,13923393,41770179.000000045,HISTORICAL_PRICES,TSLA,,1631750400000,1661544971000
251.943,251.943,252.287,246.12,248.333,46073055.00000005,252.287,246.12,248.333,2021-09-15,TSLA,755.83,756.86,738.36,745,15357685,46073055.00000005,HISTORICAL_PRICES,TSLA,,1631664000000,1661544964000
